ID,Day,Month,Hour,Weekend,Week,CropType,WaterNeed,SoilType,Moisture_Norm,Temp_Norm
17962,20,3,10,1,11,2,0.9097173612357529,0,0.03407467048815495,0.8254054088216145
17963,20,3,11,1,11,2,0.7077437637832895,0,0.409350369269162,0.8833849633619669
17964,20,3,12,1,11,2,0.812867523960276,0,0.24563340776781634,0.9006189215524144
17965,20,3,13,1,11,2,0.7609944027536589,0,0.33230158261232323,0.9009383808026322
17966,20,3,14,1,11,2,0.8225422903914476,0,0.13928014876363906,0.7652759491240773
17967,20,3,15,1,11,2,0.4840820892604794,0,0.6609596014919896,0.7016446253891829
17968,20,3,16,1,11,2,0.6334628950358308,0,0.4216675748249389,0.7161585998269854
17969,20,3,17,1,11,2,0.29727301390106053,0,0.8369489211036121,0.4986059164080694
17970,20,3,18,1,11,2,0.5832265628752111,0,0.4834055345022812,0.6831747089414494
17971,20,3,19,1,11,2,0.8977240778444056,0,0.04178697621854936,0.8069906589388378
17972,20,3,20,1,11,2,0.5510690976213521,0,0.4940456536033273,0.6187412244583714
17973,20,3,21,1,11,2,0.6369364751618658,0,0.3373377951481738,0.5983478806269252
17974,20,3,22,1,11,2,0.3959025859491201,0,0.6600602237977994,0.4798468005694993
17975,20,3,23,1,11,2,0.6928805831563738,0,0.441993794163047,0.895192149135505
17976,21,3,0,0,12,2,0.6049592518178148,0,0.37603877886786513,0.5764562978463348
17977,21,3,1,0,12,2,0.6716440785245641,0,0.5075494203672057,0.940434326862219
17978,21,3,2,0,12,2,0.8560023806998134,0,0.18716636445951543,0.9207554984388067
17979,21,3,3,0,12,2,0.7741025836976578,0,0.13088413231387117,0.6315826577149515
17980,21,3,4,0,12,2,0.9108197695838544,0,0.11321955065854805,0.9468787499474578
17981,21,3,5,0,12,2,0.7967970932132242,0,0.2050487399915835,0.7995658430204358
17982,21,3,6,0,12,2,0.8572430424322216,0,0.1608728573962339,0.8844168921749048
17983,21,3,7,0,12,2,0.8362323524348243,0,0.19457227029576185,0.8824392865307034
17984,21,3,8,0,12,2,0.7757811463744425,0,0.289018171961952,0.8729801238790342
17985,21,3,9,0,12,2,0.5394701623252087,0,0.45949395723269887,0.5379163416620699
17986,21,3,10,0,12,2,0.6208033275203897,0,0.34615787940069265,0.5712451379020133
17987,21,3,11,0,12,2,0.8863033527621594,0,0.1563516564159807,0.9502858665293697
17988,21,3,12,0,12,2,0.7449089093077308,0,0.27354767781754624,0.7725937899956465
17989,21,3,13,0,12,2,0.6981787706756669,0,0.346089724891821,0.7645815140268988
17990,21,3,14,0,12,2,0.5479603129195587,0,0.3543456520220951,0.40141926033203956
17991,21,3,15,0,12,2,0.7123068578905829,0,0.29762564979155565,0.727205619413791
17992,21,3,16,0,12,2,0.6392760723867111,0,0.4355304987822781,0.751485929140195
17993,21,3,17,0,12,2,0.7265529123366252,0,0.26375753136916613,0.7120185778953122
17994,21,3,18,0,12,2,0.6555681085375331,0,0.3380543691095747,0.6460018250081947
17995,21,3,19,0,12,2,0.7515187307708446,0,0.1853992967760939,0.6568957720912526
17996,21,3,20,0,12,2,0.7848013102824897,0,0.15454112666860334,0.6938149657091292
17997,21,3,21,0,12,2,0.9168492555793818,0,0.056977289592516585,0.8775890733372294
17998,21,3,22,0,12,2,0.6818960288669571,0,0.3983514345618136,0.802267224010113
17999,21,3,23,0,12,2,0.5649787543285171,0,0.43668224127631716,0.5674702477357685
18000,22,3,0,0,12,2,0.9222399635830416,0,0.02477494587302297,0.8427623277671388
18001,22,3,1,0,12,2,0.6689900656723369,0,0.42887386258227994,0.8157859580542618
18002,22,3,2,0,12,2,0.7324490567975195,0,0.27860004913309405,0.7490227156934398
18003,22,3,3,0,12,2,0.7717435817614826,0,0.2360959158935139,0.7835028282439774
18004,22,3,4,0,12,2,0.6608962990854915,0,0.3393914959647027,0.6613279916607828
18005,22,3,5,0,12,2,0.6808015450438483,0,0.36295704317334526,0.7464394273696388
18006,22,3,6,0,12,2,0.6396709595635172,0,0.3954850767915131,0.6924050140960626
18007,22,3,7,0,12,2,0.5425218019736462,0,0.5706890961081694,0.7123381490963698
18008,22,3,8,0,12,2,0.5800198243105007,0,0.39889793974315285,0.5483964703909812
18009,22,3,9,0,12,2,0.8175196504673448,0,0.13339339898862582,0.7438892246513006
18010,22,3,10,0,12,2,0.4518594065378948,0,0.38512105445912603,0.20733009803342606
18011,22,3,11,0,12,2,0.5898724936037028,0,0.45063380635781886,0.650631943545985
18012,22,3,12,0,12,2,0.7316657879224684,0,0.26543611070710127,0.7273186358668231
18013,22,3,13,0,12,2,0.6919931493658835,0,0.48653893193554765,0.9597912713180303
18014,22,3,14,0,12,2,0.69062484209925,0,0.31635025405994704,0.7010874863380454
18015,22,3,15,0,12,2,0.8226752848297139,0,0.22223590986792574,0.8900420768761732
18016,22,3,16,0,12,2,0.7367952050666589,0,0.3351920038207604,0.8447760183977875
18017,22,3,17,0,12,2,0.6825375186685672,0,0.25001876792328076,0.5813719485563392
18018,22,3,18,0,12,2,0.8805352692638828,0,0.12490321486824588,0.8886929954620759
18019,22,3,19,0,12,2,0.6406470309312113,0,0.34588017607038596,0.6204378414336073
18020,22,3,20,0,12,2,0.6987571641199002,0,0.2440555633217491,0.6129762552823741
18021,22,3,21,0,12,2,0.6051705544454133,0,0.6284893981845212,0.9556604833903151
18022,22,3,22,0,12,2,0.6871416230143829,0,0.23825639618685907,0.5752386518162458
18023,22,3,23,0,12,2,0.7535453763819637,0,0.34196682732489764,0.896813681942256
18024,23,3,0,0,12,2,0.7627450126192907,0,0.24640070255117028,0.7764635853749823
18025,23,3,1,0,12,2,0.7244606147206258,0,0.11913406584428164,0.4898526355679872
18026,23,3,2,0,12,2,0.7853489241517707,0,0.0901393426925179,0.5985813244182036
18027,23,3,3,0,12,2,0.7219486598310476,0,0.09086816483782023,0.4411738968343495
18028,23,3,4,0,12,2,0.6664394109597379,0,0.2214976266068247,0.4983449673095819
18029,23,3,5,0,12,2,0.8641963971007204,0,0.08229397337788033,0.7839319528186214
18030,23,3,6,0,12,2,0.701845807916688,0,0.4553372177908114,0.9376203464779369
18031,23,3,7,0,12,2,0.6167968785599355,0,0.26494151319116155,0.4394044661865811
18032,23,3,8,0,12,2,0.7444281195510762,0,0.16808838520820146,0.6132028766899927
18033,23,3,9,0,12,2,0.7807231106046794,0,0.2915194501525067,0.8890869517404584
18034,23,3,10,0,12,2,0.6232426566530296,0,0.40142868324769926,0.6602496665041229
18035,23,3,11,0,12,2,0.6026830839946695,0,0.5541635725894896,0.8379530688709081
18036,23,3,12,0,12,2,0.76413403152686,0,0.20423028319757167,0.7166805036135075
18037,23,3,13,0,12,2,0.7354821706210589,0,0.29516966729977573,0.7814599275023107
18038,23,3,14,0,12,2,0.7963419567717439,0,0.22134197972025288,0.8228678615097392
18039,23,3,15,0,12,2,0.6029524191160834,0,0.5376910104306377,0.8139175634361652
18040,23,3,16,0,12,2,0.5472692281194544,0,0.4989935761361279,0.616663434502828
18041,23,3,17,0,12,2,0.5617196845352084,0,0.6915408574191463,0.9416104974667402
18042,23,3,18,0,12,2,0.8156743065792493,0,0.11429333950495761,0.7106257757055596
18043,23,3,19,0,12,2,0.7495025431723161,0,0.1091260022618507,0.5374453613235662
18044,23,3,20,0,12,2,0.8570414768079088,0,0.17903442787622215,0.9111553338341052
18045,23,3,21,0,12,2,0.840337420867311,0,0.010719781941520384,0.6169232250805582
18046,23,3,22,0,12,2,0.9041566920641281,0,0.04162327801187243,0.8228266471781287
18047,23,3,23,0,12,2,0.9261809829595307,0,0.05225214416587974,0.8938306736476463
18048,24,3,0,0,12,2,0.7714830904515513,0,0.316280022193013,0.9031277594183976
18049,24,3,1,0,12,2,0.6567169007832174,0,0.5037223156658265,0.8973757254567831
18050,24,3,2,0,12,2,0.8058942846607025,0,0.14622391126160098,0.7340715785441576
18051,24,3,3,0,12,2,0.750715783273087,0,0.1781734934225881,0.6440496983165995
18052,24,3,4,0,12,2,0.6625262656228336,0,0.17952916193633287,0.4256094069615831
18053,24,3,5,0,12,2,0.6819478685741125,0,0.32092478547713615,0.6862568496509857
18054,24,3,6,0,12,2,0.6909144942184551,0,0.3700475788828156,0.7823576038703611
18055,24,3,7,0,12,2,0.7140068008878918,0,0.15550099652015514,0.5182684969999622
18056,24,3,8,0,12,2,0.7225750253185748,0,0.3621219475965027,0.8496204846911909
18057,24,3,9,0,12,2,0.8569820854420178,0,0.10670015545484676,0.8025054467873147
18058,24,3,10,0,12,2,0.6940511560355922,0,0.3131089408677481,0.7047913013906026
18059,24,3,11,0,12,2,0.6820737222983709,0,0.4469398146047759,0.8755940276530911
18060,24,3,12,0,12,2,0.7866679826857639,0,0.24082095287556687,0.82790138602776
18061,24,3,13,0,12,2,0.6280861509977493,0,0.3044148522826048,0.5268376559182805
18062,24,3,14,0,12,2,0.553770810039132,0,0.3550387025725225,0.41698507895661385
18063,24,3,15,0,12,2,0.707384384688893,0,0.31153092683578465,0.7357573519759095
18064,24,3,16,0,12,2,0.6112110408281115,0,0.43820428043873094,0.6853340227283751
18065,24,3,17,0,12,2,0.8197302525979058,0,0.1731414753126232,0.8090378444636994
18066,24,3,18,0,12,2,0.582324945136107,0,0.4143764678284971,0.5773770645830134
18067,24,3,19,0,12,2,0.7120777774705733,0,0.2618907563852632,0.6730305782543283
18068,24,3,20,0,12,2,0.723178291321922,0,0.27740842412366085,0.7240583644902965
18069,24,3,21,0,12,2,0.6630866295993421,0,0.40706752230386456,0.768317857454152
18070,24,3,22,0,12,2,0.6996259535788678,0,0.2686092106583614,0.6519786999347116
18071,24,3,23,0,12,2,0.7601766070548361,0,0.24687593342222952,0.7707554177704345
18072,25,3,0,0,12,2,0.8164202960715399,0,0.1401934764554914,0.7513409548620871
18073,25,3,1,0,12,2,0.45009412388410885,0,0.38981186111070126,0.209953101376324
18074,25,3,2,0,12,2,0.5909226561099816,0,0.41769415934461557,0.6038478792918772
18075,25,3,3,0,12,2,0.7507190129214758,0,0.28395477975829153,0.8027297019411268
18076,25,3,4,0,12,2,0.6475850315645222,0,0.5214094140102069,0.9010766999266155
18077,25,3,5,0,12,2,0.5887909674687583,0,0.43025050082553934,0.6173531699102045
18078,25,3,6,0,12,2,0.806563090200711,0,0.10725622780686761,0.6772920672120792
18079,25,3,7,0,12,2,0.7184499793257335,0,0.09937769048391365,0.4451914840402045
18080,25,3,8,0,12,2,0.7883386957382026,0,0.12193453956801213,0.6537485486975249
18081,25,3,9,0,12,2,0.5774708402546078,0,0.41932032865186536,0.5726575936143177
18082,25,3,10,0,12,2,0.7958110535416343,0,0.10036178433129647,0.6400703103510306
18083,25,3,11,0,12,2,0.6981445001859731,0,0.18784470654359997,0.5271283102803327
18084,25,3,12,0,12,2,0.477792164763015,0,0.5720411185951659,0.5525420898002863
18085,25,3,13,0,12,2,0.7255357138366287,0,0.20683632824552592,0.6240937769598606
18086,25,3,14,0,12,2,0.638179266738564,0,0.3669220285910541,0.6458312097329912
18087,25,3,15,0,12,2,0.8837466536521656,0,0.12714885193579784,0.9000899120341112
18088,25,3,16,0,12,2,0.8953256157838023,0,0.03722423277652037,0.7941503886242864
18089,25,3,17,0,12,2,0.6064869077072218,0,0.3666544226326486,0.5661989032170274
18090,25,3,18,0,12,2,0.5993622669800817,0,0.5370125271084416,0.8039244581128665
18091,25,3,19,0,12,2,0.7044307997259398,0,0.4127770914487356,0.8802426364879528
18092,25,3,20,0,12,2,0.6497459999830475,0,0.4469543877261612,0.7947965815468607
18093,25,3,21,0,12,2,0.7502088336038729,0,0.19022865702402236,0.6608650695457159
18094,25,3,22,0,12,2,0.7184355346200364,0,0.23219665873568546,0.6443838246536193
18095,25,3,23,0,12,2,0.6311831240510921,0,0.34021236075491945,0.5882763512601096
18096,26,3,0,1,12,2,0.7494231074059436,0,0.25682745327180556,0.7587989484225677
18097,26,3,1,1,12,2,0.7260733928178622,0,0.0995138929766534,0.4644543215096356
18098,26,3,2,1,12,2,0.5739368794050081,0,0.6099017208726681,0.8496947798215226
18099,26,3,3,1,12,2,0.795192215146578,0,0.15704256980825404,0.7235443925788264
18100,26,3,4,1,12,2,0.7664809617858215,0,0.16242970138995225,0.6598469565494822
18101,26,3,5,1,12,2,0.6153715884539135,0,0.22902992915047804,0.38197386486050094
18102,26,3,6,1,12,2,0.7931410102801293,0,0.25313516949361764,0.8625552799407499
18103,26,3,7,1,12,2,0.765481300442624,0,0.1241047973040305,0.5998604470626058
18104,26,3,8,1,12,2,0.9391933192246964,0,0.04254173179642329,0.911795895756376
18105,26,3,9,1,12,2,0.5202030600100394,0,0.6184305946264227,0.7281535419647325
18106,26,3,10,1,12,2,0.7365031068762031,0,0.2904773013872902,0.7769737192714431
18107,26,3,11,1,12,2,0.5867433535604858,0,0.5065642478067259,0.7267047556113033
18108,26,3,12,1,12,2,0.8241214538775199,0,0.14689425300657716,0.7806450142036656
18109,26,3,13,1,12,2,0.865055287055009,0,0.10888460271006319,0.8259651217026173
18110,26,3,14,1,12,2,0.7510019213099097,0,0.2888999753540322,0.8108547663058226
18111,26,3,15,1,12,2,0.6165558503039874,0,0.5281912603837843,0.8336765163356449
18112,26,3,16,1,12,2,0.5073181210440725,0,0.5054174505663718,0.526421478459739
18113,26,3,17,1,12,2,0.9601383955393852,0,0.038502011796617525,0.9580990065433892
18114,26,3,18,1,12,2,0.6210028995769739,0,0.37086394797689753,0.6088031709077811
18115,26,3,19,1,12,2,0.8470379577456276,0,0.21537580863369238,0.9406586073146075
18116,26,3,20,1,12,2,0.8550432547403095,0,0.11647337465668556,0.8123181988358021
18117,26,3,21,1,12,2,0.5296696728185996,0,0.6621073945714315,0.8173352739036461
18118,26,3,22,1,12,2,0.6264378018027321,0,0.5966618954610067,0.9610873476983404
18119,26,3,23,1,12,2,0.9346722184521612,0,0.028631519404563696,0.8796278252372485
18120,27,3,0,1,12,2,0.8536395082985906,0,0.1336754792142971,0.8346119895679222
18121,27,3,1,1,12,2,0.5471496476761635,0,0.35299043244784833,0.3973597678621811
18122,27,3,2,1,12,2,0.5408421197094818,0,0.6624639627587251,0.8458012434117922
18123,27,3,3,1,12,2,0.5219931476691368,0,0.2420405031447662,0.16804362388999153
18124,27,3,4,1,12,2,0.782955933130906,0,0.15363015132964078,0.6878350598217263
18125,27,3,5,1,12,2,0.9168617133225588,0,0.07230135956027171,0.9006063226468047
18126,27,3,6,1,12,2,0.8249261779370192,0,0.014019126407553187,0.5833441344538777
18127,27,3,7,1,12,2,0.9079580111168528,0,0.0810620263253476,0.8914880672801537
18128,27,3,8,1,12,2,0.8096285686631517,0,0.18100596316867015,0.7955803664108846
18129,27,3,9,1,12,2,0.6577705026226086,0,0.4338408606489822,0.7951875475299949
18130,27,3,10,1,12,2,0.6956954231810675,0,0.42678840134851304,0.8794211599754382
18131,27,3,11,1,12,2,0.9006256321502699,0,0.059111798483018736,0.8402317781002031
18132,27,3,12,1,12,2,0.8687907857729389,0,0.06565215250619892,0.7704551931916457
18133,27,3,13,1,12,2,0.7968078801040095,0,0.11181206520481694,0.6597377980672493
18134,27,3,14,1,12,2,0.83955298375117,0,0.1541641562090171,0.8301286936914508
18135,27,3,15,1,12,2,0.8250024096843501,0,0.2097732134444018,0.877165844377478
18136,27,3,16,1,12,2,0.5823902375604537,0,0.47990141384751933,0.6758277146724133
18137,27,3,17,1,12,2,0.7936304181819455,0,0.18547849390265583,0.7622937863088475
18138,27,3,18,1,12,2,0.8234327367321048,0,0.15303336846790416,0.7881318945321182
18139,27,3,19,1,12,2,0.523500045547105,0,0.5744046259185063,0.6703570527455219
18140,27,3,20,1,12,2,0.6615688862830976,0,0.4458270073461867,0.8226627267270242
18141,27,3,21,1,12,2,0.6404754167415527,0,0.3506390903583414,0.627147177391394
18142,27,3,22,1,12,2,0.8308785559141678,0,0.01227653630059573,0.595611194236313
18143,27,3,23,1,12,2,0.7409629195582135,0,0.13206333040835433,0.5505022945080652
18144,28,3,0,0,13,2,0.7567730157290464,0,0.2682524632966419,0.7943112342675789
18145,28,3,1,0,13,2,0.6776774283709273,0,0.4465393019121026,0.864002523795472
18146,28,3,2,0,13,2,0.5937255004971829,0,0.4952146115078914,0.7271356685047945
18147,28,3,3,0,13,2,0.8670045833403284,0,0.04585426784922459,0.7362928601246578
18148,28,3,4,0,13,2,0.7900065804469754,0,0.2740464770517858,0.8860861666951171
18149,28,3,5,0,13,2,0.521460010987455,0,0.5877804907061991,0.6853207635279359
18150,28,3,6,0,13,2,0.6735150748343177,0,0.38588152994414104,0.7626099820020057
18151,28,3,7,0,13,2,0.4447913999946366,0,0.647072444730242,0.5825871670819545
18152,28,3,8,0,13,2,0.6234674814736663,0,0.40030962586730245,0.6591331424851192
18153,28,3,9,0,13,2,0.7900548881420364,0,0.21494719887329256,0.7975580186650296
18154,28,3,10,0,13,2,0.5781038236825045,0,0.457165280041104,0.6310074792679173
18155,28,3,11,0,13,2,0.6804323307387019,0,0.25939446770838387,0.5901725284093307
18156,28,3,12,0,13,2,0.648318513603815,0,0.27838012383009864,0.5383664697546856
18157,28,3,13,0,13,2,0.5751898784968659,0,0.5529448032318102,0.76739190108988
18158,28,3,14,0,13,2,0.6443426239614325,0,0.3894840411680767,0.6950826216556965
18159,28,3,15,0,13,2,0.6772795271629448,0,0.3693803795942166,0.7472693872986866
18160,28,3,16,0,13,2,0.8744404622882768,0,0.18354146433589455,0.9614133522245337
18161,28,3,17,0,13,2,0.6392572839003958,0,0.5067373928433699,0.8582492990160446
18162,28,3,18,0,13,2,0.5561008104688581,0,0.4476992196446466,0.5618008556391152
18163,28,3,19,0,13,2,0.597826496870804,0,0.44830878260378676,0.6670294160826904
18164,28,3,20,0,13,2,0.44465326967668406,0,0.6622296973606429,0.6049777202326744
18165,28,3,21,0,13,2,0.8842498611680261,0,0.08502814283991454,0.8381668671799368
18166,28,3,22,0,13,2,0.8284692357082963,0,0.17539806265481162,0.8342701832529583
18167,28,3,23,0,13,2,0.7942315748340534,0,0.09669379303614008,0.6306196266393437
18168,29,3,0,0,13,2,0.8121731600245277,0,0.11021216578693921,0.6957511487417283
18169,29,3,1,0,13,2,0.6712915521513927,0,0.44456482432783745,0.8450761168702379
18170,29,3,2,0,13,2,0.6571059906844787,0,0.3404234973734156,0.6534002227713201
18171,29,3,3,0,13,2,0.8375490681937834,0,0.148611311997389,0.816789638480542
18172,29,3,4,0,13,2,0.8027008056367676,0,0.2185843546487161,0.834628546064993
18173,29,3,5,0,13,2,0.6832943942056211,0,0.24639424623950554,0.5778273548733112
18174,29,3,6,0,13,2,0.8312592319529646,0,0.20474193745887997,0.8852609860707313
18175,29,3,7,0,13,2,0.7965450360174036,0,0.23698553867475186,0.8468408980556368
18176,29,3,8,0,13,2,0.757803593821252,0,0.12567092859828177,0.5830153774505525
18177,29,3,9,0,13,2,0.5971906279737692,0,0.4673068195735958,0.6939367992948169
18178,29,3,10,0,13,2,0.7061621868691108,0,0.33672908408089985,0.7704990932941269
18179,29,3,11,0,13,2,0.8337349712053487,0,0.21009019944530782,0.8994727271813335
18180,29,3,12,0,13,2,0.7803079871283851,0,0.23887393482455688,0.8090808700577979
18181,29,3,13,0,13,2,0.5796590027005046,0,0.4045411312933969,0.5559592036913569
18182,29,3,14,0,13,2,0.7005738266376421,0,0.44699773598533254,0.921931170572104
18183,29,3,15,0,13,2,0.7095279257803526,0,0.4291156437649921,0.9174932800983697
18184,29,3,16,0,13,2,0.73886640025385,0,0.23119076817334736,0.693952152894646
18185,29,3,17,0,13,2,0.6653331098526926,0,0.2601410423860316,0.5535443382107786
18186,29,3,18,0,13,2,0.6820144891746927,0,0.16654827482068985,0.45485863516776653
18187,29,3,19,0,13,2,0.7826687681976454,0,0.14480497479148158,0.673879382681336
18188,29,3,20,0,13,2,0.5612932305108385,0,0.3898406190169513,0.4879940048025229
18189,29,3,21,0,13,2,0.8071528083096252,0,0.1033704686910913,0.6729377238107
18190,29,3,22,0,13,2,0.8160442155411024,0,0.21736450963946818,0.8661573033119583
18191,29,3,23,0,13,2,0.8510388514525771,0,0.0602044986813304,0.7179038766534381
18192,30,3,0,0,13,2,0.6827301027536834,0,0.07544123532328716,0.3199871098691391
18193,30,3,1,0,13,2,0.9294580246144317,0,0.02105272738666113,0.8552241526160708
18194,30,3,2,0,13,2,0.599409490072009,0,0.4578940239505704,0.6853647611058781
18195,30,3,3,0,13,2,0.7002807874069656,0,0.3381086935776503,0.7578650088838893
18196,30,3,4,0,13,2,0.7412150951464798,0,0.32773558434727557,0.8446411143871129
18197,30,3,5,0,13,2,0.7645607373307779,0,0.26166342301193857,0.8038969778448525
18198,30,3,6,0,13,2,0.81950864876843,0,0.2700884409803555,0.953904283391608
18199,30,3,7,0,13,2,0.6274206587293247,0,0.3845001756114478,0.6453019102404833
18200,30,3,8,0,13,2,0.7651240184168829,0,0.14494038980093304,0.630220630743607
18201,30,3,9,0,13,2,0.7620534306771196,0,0.3678085729400245,0.9568464361028358
18202,30,3,10,0,13,2,0.686110811832429,0,0.34793863132081404,0.7371849765622934
18203,30,3,11,0,13,2,0.6220222370405808,0,0.5111295330001767,0.8217498921017171
18204,30,3,12,0,13,2,0.6844896510505515,0,0.35298637108509034,0.7407036842540141
18205,30,3,13,0,13,2,0.61437257632831,0,0.3385354392089408,0.5437345996341862
18206,30,3,14,0,13,2,0.9672767624712235,0,0.017309435037125398,0.944156058733747
18207,30,3,15,0,13,2,0.7079772349818845,0,0.32084966962295514,0.7512175918891438
18208,30,3,16,0,13,2,0.8283459114951117,0,0.1293109190892016,0.7648311573715816
18209,30,3,17,0,13,2,0.6757194270203012,0,0.3471342044985422,0.7099998742985661
18210,30,3,18,0,13,2,0.549749128743269,0,0.5127209500048244,0.643454246865409
18211,30,3,19,0,13,2,0.7560020602980958,0,0.23528494412254788,0.7429325669290614
18212,30,3,20,0,13,2,0.6457552231116225,0,0.3237888065194742,0.6000712675582677
18213,30,3,21,0,13,2,0.7291700762005651,0,0.19840123580342528,0.6205270442065508
18214,30,3,22,0,13,2,0.8219805310330075,0,0.1902205339827152,0.8402821285565915
18215,30,3,23,0,13,2,0.6187995431360789,0,0.36203699213954893,0.5900543460495208
18216,31,3,0,0,13,2,0.8596437878471334,0,0.1504162411646252,0.8747338313647712
18217,31,3,1,0,13,2,0.7680867642078537,0,0.16342943802824125,0.6653610675619963
18218,31,3,2,0,13,2,0.5970713446427888,0,0.1192899427039176,0.17161327566284823
18219,31,3,3,0,13,2,0.7485071734798942,0,0.27274352692164533,0.7803832240822035
18220,31,3,4,0,13,2,0.7980007311312446,0,0.024897252311199325,0.5323477062949106
18221,31,3,5,0,13,2,0.7034142594968411,0,0.17202574226692544,0.5165742621424909
18222,31,3,6,0,13,2,0.6806713496276938,0,0.26714922881876263,0.6024022172973786
18223,31,3,7,0,13,2,0.8609891078181435,0,0.15427153343228994,0.8838800696937937
18224,31,3,8,0,13,2,0.8099812085837402,0,0.06562073319158591,0.6233841212467295
18225,31,3,9,0,13,2,0.7306334280981426,0,0.3934900753059506,0.9168186832042824
18226,31,3,10,0,13,2,0.7782221595339548,0,0.3003446891742366,0.8960724325962419
18227,31,3,11,0,13,2,0.7188326792528055,0,0.2054046289344907,0.6051886415337497
18228,31,3,12,0,13,2,0.6548338130757041,0,0.4407837721693154,0.7982601909432335
18229,31,3,13,0,13,2,0.49363490719744585,0,0.5376814470264015,0.5406094385332169
18230,31,3,14,0,13,2,0.8690451687956517,0,0.18289462390096237,0.9469548578405729
18231,31,3,15,0,13,2,0.8219378315020767,0,0.16657263616365903,0.8047035330006802
18232,31,3,16,0,13,2,0.8387278378344197,0,0.09658703208645521,0.7417001427157321
18233,31,3,17,0,13,2,0.6282046028067039,0,0.1839875220719602,0.3464927901247
18234,31,3,18,0,13,2,0.736584458359401,0,0.35822762803995056,0.8788025879584284
18235,31,3,19,0,13,2,0.7923043408251207,0,0.24658652717733104,0.8506406428287983
18236,31,3,20,0,13,2,0.702123473026587,0,0.23385253224837999,0.6060874809390373
18237,31,3,21,0,13,2,0.7694555089991308,0,0.314705983722292,0.8956977480812653
18238,31,3,22,0,13,2,0.501557871856859,0,0.5348244550562069,0.5561313622264576
18239,31,3,23,0,13,2,0.4705861838482239,0,0.6952657525678964,0.7193640884724044
18240,1,4,0,0,13,2,0.684118097708573,0,0.305619378560566,0.6687243121122813
18241,1,4,1,0,13,2,0.7348617264767912,0,0.2242779925390914,0.6735713050006152
18242,1,4,2,0,13,2,0.7048103361562117,0,0.18170579433189052,0.5345845318883649
18243,1,4,3,0,13,2,0.6443930639091981,0,0.35780545736083336,0.6476908458142453
18244,1,4,4,0,13,2,0.49273776625577326,0,0.5616628835392611,0.5743387409483248
18245,1,4,5,0,13,2,0.821354252947134,0,0.11921207445237741,0.7322037440464011
18246,1,4,6,0,13,2,0.47757233583372166,0,0.741722505891861,0.8065145984220955
18247,1,4,7,0,13,2,0.6427273016323309,0,0.2440143160044899,0.47283972808756225
18248,1,4,8,0,13,2,0.7748241401736166,0,0.11950595458683141,0.6163192823142885
18249,1,4,9,0,13,2,0.45356680455301357,0,0.5595279912639398,0.4732089982784436
18250,1,4,10,0,13,2,0.6584146896512566,0,0.3346135145155367,0.6479569959014466
18251,1,4,11,0,13,2,0.8815418515755732,0,0.09868472742323268,0.8518817200737818
18252,1,4,12,0,13,2,0.7193740314408883,0,0.2858239430841732,0.7271709932284804
18253,1,4,13,0,13,2,0.5292043798189683,0,0.5394768665156037,0.6322262493208264
18254,1,4,14,0,13,2,0.5926542215730244,0,0.5595223575352027,0.8209190902353652
18255,1,4,15,0,13,2,0.49427413484157534,0,0.6148736648407479,0.6579958343650602
18256,1,4,16,0,13,2,0.7318571402424932,0,0.2432238523306116,0.6944786291021504
18257,1,4,17,0,13,2,0.6813096785001602,0,0.21310896962753145,0.5229376506916977
18258,1,4,18,0,13,2,0.6799283439422417,0,0.34283990906604705,0.7140807234546748
18259,1,4,19,0,13,2,0.6975272205434118,0,0.059850359143096124,0.3335935900731736
18260,1,4,20,0,13,2,0.8288257761780748,0,0.19897750406342724,0.8705306965403279
18261,1,4,21,0,13,2,0.6096658699142767,0,0.44890338403985014,0.6975197508454671
18262,1,4,22,0,13,2,0.669008728569109,0,0.30895303443587346,0.6359513730765827
18263,1,4,23,0,13,2,0.5982587683834043,0,0.3729017921539363,0.5549996091894154
18264,2,4,0,1,13,2,0.7229891487299789,0,0.3456364178551939,0.8259274986077377
18265,2,4,1,1,13,2,0.7742739924839496,0,0.2785518451155828,0.8535127488832481
18266,2,4,2,1,13,2,0.49436630730434394,0,0.707266845911551,0.7968160371281863
18267,2,4,3,1,13,2,0.804401845014556,0,0.14142696907252017,0.7231450661451705
18268,2,4,4,1,13,2,0.747595330567268,0,0.396218968706875,0.9633167794784826
18269,2,4,5,1,13,2,0.8167075144895966,0,0.12921986260342558,0.7355985801291299
18270,2,4,6,1,13,2,0.5758885233846704,0,0.306001973330957,0.3987242684581119
18271,2,4,7,1,13,2,0.6453590395167874,0,0.46930342667619396,0.8173527388062592
18272,2,4,8,1,13,2,0.8593272079590668,0,0.12922396999004335,0.8421539748827324
18273,2,4,9,1,13,2,0.5698326628698047,0,0.6004498230386769,0.8252563917325272
18274,2,4,10,1,13,2,0.6904413423591966,0,0.3570881487140067,0.7617355789690018
18275,2,4,11,1,13,2,0.7376687929288424,0,0.27384505388030406,0.7549395631425618
18276,2,4,12,1,13,2,0.7897188378425344,0,0.09556541338266905,0.6176452146803395
18277,2,4,13,1,13,2,0.6606604785609713,0,0.4941897184542518,0.892935774083806
18278,2,4,14,1,13,2,0.5405376136190536,0,0.551650629071843,0.6788199776553988
18279,2,4,15,1,13,2,0.6425309132080592,0,0.1853449895476964,0.3843447673416926
